click,weekday,hour,bidid,logtype,userid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
0,1,17,9463df61cce2644c8f891e27175db63f,1,u_D9A8vG5ZuET,windows_ie,59.41.118.*,216,217,1,704bdbbb6839e6bd83b7148ff8a0747b,d64b46c227f57c8cf25d0b5c172a211e,null,mm_15191080_2147689_8764813,250,250,ThirdView,Na,0,7321,294,101,null,2259,null
0,6,18,5e0999c748c027435b5af75d23fddeeb,1,u_Vhk7LD1ZOt89FBc,windows_ie,123.139.49.*,333,334,1,trqRTJd-j5scFsf,ccf46f675b167e2d878e1b3c6178531a,null,mm_31288322_3513684_13176272,300,250,0,1,0,00fccc64a1ee2809348509b7ac2a97a5,227,123,b2e35064f3549d447edbbdfb1f707c8c,3427,null
0,3,15,371b41c906cf1c91974295c43526cc73,1,u_DANJR32oxiP,windows_ie,124.94.218.*,40,49,1,16076f675c38d669d66869a5dd41aba8,215fa669b6a78f6a67dadf967f70732c,null,mm_10989163_978818_9951223,620,60,SecondView,Na,0,12625,294,46,null,2261,null
0,6,7,8292f3d241de026514bf02a84b5b9dc1,1,u_VhkS1eqGPHuC3dc,windows_ie,119.118.79.*,40,41,2,trqRTuTJBqmYgMSrJFpR-55_M91H0H,f16d094c2209d3b651a4cfee5e2fb13d,null,2966134622,728,90,2,0,5,4ad7e35171a3d8de73bb862791575f2e,238,45,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,3,14,a0b6dd879d1ba90bfffbf57b53aeed2d,1,u_D9FCJA7oyUK,android_safari,111.177.82.*,183,188,null,null,null,null,1,320,50,FirstView,Na,6,11908,277,42,null,2997,null
0,0,17,62ac44748e1814212e3542484cc56213,1,u_DALHc07suUD,windows_ie,183.44.182.*,216,224,2,9a2e03358210a0a7541a0bc391f41a70,d2e143c06ffe6faf8888b733d6c5a5ae,null,2340872307,468,60,FirstView,Na,5,7328,277,193,null,2259,null
0,2,5,ddda418a9771cb311f0f70e8a6aa60da,1,u_VhkyV32IO2pPqZc,windows_ie,111.85.39.*,298,304,3,3SCYZrn0Qo18XMB4JKTI,e7d7eaaf5ed0b562aa62eb0a8ca52cd6,null,discuz_18316225_004,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,5,15,dad46304be9c2ef25fe0ab3a52929fd6,1,u_Vh5zPwu2LqTHkQl,windows_ie,182.113.92.*,164,174,1,6OkxTuuxOeBs1m58uG,65d4d5a3c92d9e7cccd83cb623cf436f,null,mm_12761813_1803788_9079497,300,250,2,1,0,911b2d84826786018761e8c0b0a3a60c,227,30,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,5,16,dc612f366e15d9599f601c320a3bbd04,1,u_Vh5zPxBxLtuVeYE,windows_ie,120.68.155.*,374,384,2,trqRTv1EXQuYgMKE5SqW,8194a3905d10c043769f63380433f0f2,null,1869506056,728,90,1,0,5,48f2e9ba15708c0146bda5e1dd653caa,300,84,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,5,14,299c08ba35b1b3c35edc762a0d17e7fb,1,u_DAJB8s5xz8s,windows_ie,119.59.216.*,216,219,1,704bdbbb6839e6bd83b7148ff8a0747b,ca6ec9d5040432f9bfb151e73fede0e,null,mm_15191080_2147689_8764813,250,250,ThirdView,Na,0,7321,294,201,null,2259,null
0,0,22,d3bc27159d995e4f19ac9874e2ce7e00,1,u_DAFJjn6odOYy,windows_ie,112.242.180.*,146,160,1,5777beaf611cab0f34afde6b9c3668c1,9da9b4971d0dcfa8020896df2858c7d5,null,mm_17936709_2306571_8939881,300,250,Na,Na,0,10722,294,166,null,2821,null
0,6,14,5cd2022ddd7183750fdd641f75420c62,1,u_DAREJ085v7d,windows_chrome,111.2.150.*,94,97,2,13625cb070ffb306b425cd803c4b7ab4,badc4ee6211b8b919652e67f24ea336,null,1493268197,728,90,OtherView,Na,221,12627,277,221,null,2261,null
0,6,16,1511a94b4f542b0cb7be7dae4df97c30,1,u_Vhk7P7qTDNa9joj,windows_ie,101.16.41.*,3,3,3,3SCYZrn0Qo18XMB4JKTI,3a0f55b8ee76da7f0933eec8cdafad72,null,discuz_18316225_005,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,5,16,a31a540a6debb8713ea2444e77a52bab,1,u_DAQGG03CydV,windows_ie,61.158.75.*,65,66,2,34c45e6ac3634f7c02bc08ffdcb2a2eb,null,null,0,728,90,Na,Na,33,12627,277,137,null,2261,null
1,4,20,c62b5402a4c4578efe8fac0e3fa60871,1,u_DAPJlwBWsts,android_safari,60.2.185.*,3,5,null,null,null,null,1,320,50,FirstView,Na,6,12782,277,112,null,2997,null
0,5,19,e1f126eff8b4a689fbe3d53716bb38b6,1,u_ZY5CLAdiOUlxXU,windows_ie,222.60.175.*,164,171,3,31xSTvprdN1RFt,7c5339586a9121ac0083751a26ebb227,null,ALLINONE_F_Width2,1000,90,0,0,50,86c2543527c86a893d4d4f68810a0416,300,50,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,3,22,632d8fe87d5309547c7ecd63351aa899,1,u_Vh5h1eCRP6j8Xgb,windows_chrome,27.8.151.*,275,275,1,eA1XTupSMZq81YT9UDaWvpdh,8bb65e4722e3d10bcb59ccba682b1ff1,null,mm_15191080_2147689_9068851,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,225,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,2,16,d92739c9fb859f55995aaaef4f1399b9,1,u_VhkyP7MdD4N6eBa,mac_safari,122.137.15.*,55,57,1,trqRTJl4PyCy1m58uG,53e06bc04a1e690bed520dd7c84857e6,null,mm_18021524_3152351_11046056,300,250,1,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,151,361e128affece850342293213691a043,3386,null
1,5,21,104e1df9203bad9b4ba1d5f7d15470e1,1,u_DAQLJ16axnH,android_safari,36.62.4.*,106,106,null,null,null,null,1,320,50,FirstView,Na,23,12987,277,23,null,2997,null
0,0,1,11a06df6ecb2c5f8d76614d03986f813,1,u_VhkRZ5E9PqFHJQb,windows_chrome,27.41.145.*,216,221,3,5F1RQS9rg5scFsf,125ebb2324e7ca52b498120f7a736333,null,News_F_Rectangle,300,250,0,0,80,00fccc64a1ee2809348509b7ac2a97a5,241,88,b2e35064f3549d447edbbdfb1f707c8c,3427,null
0,2,23,abfc1751e9bd5d0d6ca3874686e50bb0,1,u_Vhky1JpiPQN2lCj,windows_ie,171.214.159.*,276,277,1,trqRTJkrXTq8wTK4wJB,bf1d56c0eaad8dee093ee5edb7cdd69a,null,mm_12990852_3067164_11030467,300,250,2,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,93,361e128affece850342293213691a043,3386,null
0,3,16,83c5a304e0e9a634dde10db30e29bb60,1,u_DAOG0KCOumF,windows_chrome,123.150.174.*,2,2,2,404dd6da85ccf89eb46431da4469c466,22960e4649cfb7217843cfafabebfd20,null,3573836051,336,280,OtherView,Na,5,12623,277,200,null,2261,null
0,1,15,7cb42944730398a4d6438436bfc4ce88,1,u_VhkxPa1pL6ahqdj,windows_chrome,163.177.139.*,216,216,2,trqRTuMvjTN7X9KbuKz,1f3b5dc4316e1d38479d566aa5f9b8,null,3195670606,728,90,0,0,59,4ad7e35171a3d8de73bb862791575f2e,238,78,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,3,15,01e8c33836b279df6d16f42c02187555,1,u_DAOFj03_yMx,windows_chrome,27.219.229.*,146,146,1,3ad536e5bd3cb65a4312c3eea66b6911,8126d9eab15416484c5a453b0c3c50b1,null,mm_10075660_3500949_11453278,950,90,Na,Na,0,12628,294,67,null,2261,null
0,2,20,9eb73699d6571fcd119fab669a2a8b48,1,u_DANI5Q7NGqh,windows_ie,219.155.172.*,164,165,1,9b3006f62c3df914574d03d9402f56a9,955cfcdba8cb0d1e2ada30c58c2e9ca4,null,mm_36638678_3483211_13036483,950,90,Na,Na,0,10718,294,31,null,2821,null
1,3,18,52f29e1e403f6f022764fe9f5c85015e,1,u_DAOIb7CwvbZ,android_safari,113.106.102.*,216,220,null,null,null,null,1,320,50,FirstView,Na,37,11908,277,37,null,2997,null
0,3,22,a3d9279d65dfd8978b47d6b65ac29051,1,u_Vh5h1en9LQd6w-z,windows_chrome,1.36.185.*,394,394,1,trqRTu1YP5scFsf,6b2a19860bce897c8a277d21cb3d4c5a,null,mm_10075660_3500949_11453278,950,90,0,1,0,cc9b344e950b4f8c2b96537174a343b7,227,14,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,3,22,c67764ae60d16fb30ad790983b4a6cec,1,u_Vh5h1ep4OILhw-a,mac_safari,58.50.207.*,183,187,1,trqRTu1JX9q7aOMY5Spr-P,6cc1bc316acfa48bd4d42dfc4811cf60,null,mm_29939982_2608469_9578910,300,250,1,5,0,911b2d84826786018761e8c0b0a3a60c,227,121,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,5,0,0665948291dca2c3f47ea9716066e46f,1,u_Vh5zZATcL2FCQVE,mac_other,118.253.3.*,201,213,1,trqRTuNoGTlyDok4JKTI,c081f93618968b8f9a7ab03ff6b0eb0,null,mm_10848886_2920209_10269663,950,90,1,1,0,cc9b344e950b4f8c2b96537174a343b7,227,60,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,3,13,17c56976f63b3930fb91d73ad4bd5ec1,1,u_DAODgWD6vRB,android_safari,58.212.177.*,80,81,null,null,null,null,1,320,50,FirstView,Na,84,11908,277,140,null,2997,null
0,5,1,f3d2826a2a3418e736efb8add5b674eb,1,u_DAJ1SC3Ovk9,windows_ie,58.248.30.*,216,217,3,1917c30ed06580695f90b5d1033d3d,84ace1cfdf59977b7e1a3d3beb68f4c9,null,discuz_18316225_007,120,240,Na,Na,20,7314,294,20,null,2259,null
0,1,19,5622e2cbc08bf4f1861307bcf6153874,1,u_DAMJ204Pzb~,windows_ie,218.90.185.*,80,82,4,a56a516352ef47a5664b8d445c79b4fe,b6367aa256462bc663d53ae618715c89,null,9.22E+18,300,250,SecondView,Na,0,10722,294,107,null,2821,null
0,0,14,690dd938bfe351cfab4d86bd2ddec3e2,1,u_VhkRPDptONLyMfn,windows_ie,120.7.201.*,3,13,3,DDTSQuf0MTTNaqKIvMpENpn,f0fcf95a8ba5b08e53bf59e5c67af04f,null,Astro_F_bottom_Width,1000,90,0,0,20,86c2543527c86a893d4d4f68810a0416,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,0,4,8dca2a11a5f558f862b18ab7b592fec1,1,u_DAL44076swN,windows_ie,27.43.37.*,216,230,1,20fc675468712705dbf5d3eda94126da,2522d13cefd14af2a3b0fb855b6c9935,null,mm_10982364_973726_8930541,300,250,FourthView,Na,0,7323,294,31,null,2259,null
0,2,17,015e729a31c4ee7434719f6f424a18c8,1,u_DANHD0EoyCO,android_safari,124.227.107.*,238,239,null,null,null,null,1,320,50,FirstView,Na,169,11908,277,169,null,2997,null
1,2,15,7a5162e222ece8603bf327d190328c96,1,u_VhkyPw5AO2KTBVR,mac_safari,183.184.24.*,15,16,1,DFpETuxoGQdcFNKbuKz,6c920c00d3b8b38fc268f81aed2c0aa9,null,mm_10024662_3445902_11178345,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,16,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,0,21,3804c32c09658e2602a0cf41abf42d28,1,u_DALL915Fxdv,windows_ie,111.37.5.*,146,159,1,20fc675468712705dbf5d3eda94126da,e535e66fd8fffb42c26d886484041512,null,mm_10982364_973726_8930541,300,250,FourthView,Na,0,10722,294,101,null,2821,null
0,1,17,4c32c7cfac52e09715b0a27da0c98ccf,1,u_DAHNEn6stBr,windows_ie,27.43.7.*,216,230,3,a2a176a13d570fcbbfdebe7d0a44d8e3,a4781108cd70cc5b6bc0d6a11073ead3,null,Edu_F_Width1,1000,90,Na,Na,50,10734,294,50,null,2821,null
0,1,11,33110b4559401627faf2d612bf392789,1,u_VhkxOa1pPNaI3CL,windows_chrome,61.53.216.*,164,179,3,tK1jlK9rg5scFsf,11cee6e2f73829cc4ab84b715363bd7,null,Tech_F_Width1,1000,90,0,0,20,86c2543527c86a893d4d4f68810a0416,300,95,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,5,15,8fca7f39506f074870e2ce97c22e1a5c,1,u_DAQFo16nxXS,android_safari,210.72.148.*,333,334,null,null,null,null,1,320,50,FirstView,Na,6,12987,277,24,null,2997,null
0,5,13,6e5ef9c2e711afb247d59e1908409563,1,u_Vh5zPnlxPUL4X-f,windows_ie,121.224.137.*,80,82,1,tFKETuqyMo1mjMp45SqfNX,f101e608cd3765a71e9e4a63b81857c7,null,mm_11402872_1272384_11256666,300,250,1,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,88,361e128affece850342293213691a043,3386,null
0,4,10,3e9ca648c717fdf6b8c990e8666a0287,1,u_DAPAi07TsB9,windows_ie,60.191.164.*,94,104,2,892eddcb229b8c789b7187edf58dee1c,null,null,1516421703,200,200,OtherView,Na,5,12616,277,14,null,2261,null
0,5,15,caeb68f17ef8e6dea39d32142f6c54fe,1,u_Vh5zPwax3cNTQMa,windows_ie,118.73.64.*,15,25,1,trqRTuNyjqKIJgB4JKTI,dc4eb767e5ea829fd2e7289e96625dcf,null,mm_32538462_3424141_11252014,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,43,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,2,20,06f0b29079ab5da66d9101cc9a12a4e1,1,u_DANKJbCrurn,windows_ie,123.138.236.*,333,334,4,8f69cfddb6d1c89f73104595a09394aa,56aa743a5a019ecb260f2772a2a99e51,null,9.22E+18,960,90,FirstView,Na,0,10717,294,39,null,2821,null
0,4,20,056c7ea0ea2c866b877e70c4fe534e49,1,u_Vh5_LRMiO6uCFol,windows_ie,222.138.188.*,164,178,3,5F1RQS9rg5scFsf,ea77debe966750b943b3c2cf6fe18782,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,null
1,5,16,0b12baa599fa98a9c7812c2c215d2412,1,u_DAQGG05Rxgo,windows_ie,119.183.178.*,146,155,2,831c9a0e8e01357e594469b2305c6d87,e1ac66ce8e801fff94dcde9d0e985547,null,2868297456,300,250,FirstView,Na,5,12622,277,132,null,2261,null
0,0,23,6048a5fc3d11c3675de98f6d54ce5c45,1,u_DALN181Kx5Y,windows_ie,39.47.50.*,0,0,3,369fbd5dd0636d8b3e8199bf027854b1,1a079ebe8586285a48ae22805df05626,null,discuz_18316225_005,728,90,Na,Na,20,10719,294,20,null,2821,null
0,0,14,aef66b32070940e27f238c6e502077ff,1,u_VhkRPD1nLQddgmj,windows_ie,119.166.250.*,146,148,3,3SCYZrn0Qo18XMB4JKTI,e7d7eaaf5ed0b562aa62eb0a8ca52cd6,null,discuz_18316225_005,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,1,6,29fcadffd5b8b58dd269c4c59ce73d44,1,u_DAM5_VB1tw3,windows_ie,59.42.61.*,216,217,3,648c549d86e531148950edb3d4cae5c7,8f41a08f26c07ae8087195b510d974f7,null,discuz_18316225_005,728,90,Na,Na,20,7330,294,20,null,2259,null
1,2,19,883f657e131cae81a9ee875da480999b,1,u_DANJN26mtmY,android_safari,117.136.24.*,201,202,null,null,null,null,1,320,50,FirstView,Na,6,11908,277,6,null,2997,null
1,2,16,5881433f27609630eed3bca03af952a1,1,u_VhkyPrdDO4zhQVC,windows_firefox,123.125.199.*,1,1,3,5F1RQS9rg5scFsf,e92a3ade5098b3d7ac2f33168cfde10c,null,News_F_Width1,1000,90,0,0,80,86c2543527c86a893d4d4f68810a0416,300,80,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,2,5,377148584c13c5f96289a29e6018c838,1,u_VhkyVkB9P2d2qfn,windows_ie,124.17.1.*,1,1,3,3SCYZrn0Qo18XMB4JKTI,613346daf7f86e4e7db34affe4d8753e,null,discuz_18316225_004,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,0,18,77cef98b8a236c6d0ed86d9a43d30cf9,1,u_DALIW85GyAx,windows_ie,110.247.51.*,3,14,4,a1fa56085052361b2840cf552235ec8d,a4b00d35527cacfa29098eb4f66b5926,null,9.22E+18,960,90,FirstView,Na,30,10717,294,31,null,2821,null
0,3,19,402793c9dcf3b231fd9bb30d21d3ed57,1,u_Vh5hLwn9D928jWf,windows_ie,61.150.95.*,333,340,3,3FF-e59aG5syJqKbuKz,5e23cc3edf969344d4465968204f4a0a,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,null
1,6,12,56fae607de03f9e1ef5c7cefbee0eeec,1,u_Vhk7OrdnP21dehE,windows_ie,124.117.187.*,374,375,2,trqRTvL8M9sSjMKY5SqfNX,f7b3f947345625436529ccc5104707ee,null,473955641,468,60,1,0,5,612599432d200b093719dd1f372f7a30,300,184,bebefa5efe83beee17a3d245e7c5085b,1458,null
1,5,21,c74ff15519a4c00ce435c807e8733a91,1,u_D79Nk3BcK4K,android_safari,123.151.28.*,2,2,null,null,null,null,1,320,50,FirstView,Na,35,12987,277,35,null,2997,null
1,4,18,ab8d54f9de0fa4d3ee52a21d09805967,1,u_DANBwf0tv86,android_safari,115.234.41.*,94,97,null,null,null,null,1,320,50,FirstView,Na,43,12782,277,78,null,2997,null
0,6,0,323f07ade476947c2313b762198dc534,1,u_DAK0B0FMz7F,windows_ie,113.108.113.*,216,219,1,575f9e821ffedb3637abee806286a33d,b38316ff0c2e95c41e33ee45f4a3b6dc,null,mm_10839307_2308336_8945041,950,90,Na,Na,0,7333,294,39,null,2259,null
0,6,12,6c28fbd1ab0ce354f55b7d7cd131a3f6,1,u_Vhk7OyqdDtzf3hC,windows_ie,218.93.203.*,80,93,1,trqRTJkrXTq8wTK4wJB,1caa8d52291af9b90a756325dcc66c13,null,mm_12990852_3067164_10344354,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,51,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,5,8,1a565a4a43b933a71e60735486347d5a,1,u_DAJ8d08Ssb0,windows_ie,113.76.101.*,216,220,2,3cf77b03722084b4cc16e86aa79ef2ba,f4382728a4b97fd801cb99d79ec9d058,null,887458722,468,60,FirstView,Na,5,7328,277,35,null,2259,null
0,2,17,3d27765c301bd5b1a84ebcba54e819e8,1,u_DANDi80PzEL,android_safari,110.90.114.*,124,125,null,null,null,null,1,320,50,FirstView,Na,13,11908,277,13,null,2997,null
1,4,16,601f92095bdb3edc42c72f562ab7df93,1,u_DAPGAI4aufv,android_safari,117.136.24.*,201,202,null,null,null,null,1,320,50,FirstView,Na,6,12782,277,31,null,2997,null
0,5,10,fbec6eaa8d182a131b6a642baf5a331a,1,u_DAQA8114vQj,android_safari,182.112.165.*,164,180,null,35c6cf75ff181b94b7e355dc4745367b,5935a4fd3c9def100288eabc8ff35c6f,null,1233042661,320,50,OtherView,Na,5,12987,277,96,null,2997,null
1,5,21,d4c7375030b6aa2775be3378f383e2e8,1,u_DAQLb09dtTj,android_safari,223.13.12.*,15,15,null,null,null,null,1,320,50,FirstView,Na,125,12987,277,125,null,2997,null
0,1,15,665f687dad5db3587a213a43146684cd,1,u_DAMAeo2_anv,windows_ie,218.4.142.*,80,85,1,9a2acabba41e00373f68053fd73e4d50,3fb355578807272787ee94d0f4bbd3e,null,mm_12712107_1718689_6742002,300,250,FirstView,Na,0,10722,294,253,null,2821,null
0,0,19,2b604f1ab026aaefb95d6dd482762780,1,u_DALJs0BQyA5,windows_ie,114.220.64.*,80,85,1,20fc675468712705dbf5d3eda94126da,fa75456e5c0db5f8ddb237d9c7012a01,null,mm_10982364_973726_8930541,300,250,FourthView,Na,0,10722,294,201,null,2821,null
0,1,9,190bf18efc9beb0995a03334a5e9569e,1,u_DAM9F1EEsnB,windows_ie,123.164.247.*,65,78,3,369fbd5dd0636d8b3e8199bf027854b1,6cf96175c6c14d22029ef78b496f114b,null,discuz_18316225_006,728,90,Na,Na,20,10719,294,20,null,2821,null
0,4,8,fc517cb9b8893ec9f208868f8654f6bd,1,u_Vh5_CnuJO6Ls3VE,windows_chrome,110.190.237.*,276,279,1,trqRTJd-j5scFsf,f4f9d94dcf3a8d56c66586bedfea9cff,null,mm_31288322_3513684_13176272,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,89,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,4,15,d1445b6e84af6365bea54cd02f618c47,1,u_DAPFn0CWxVv,android_safari,118.239.1.*,201,208,null,null,null,null,1,320,50,FirstView,Na,45,12782,277,140,null,2997,null
0,5,23,100dea224e7d2a5744c188b0994d27d8,1,u_Vh5z1w8RDtNdeha,windows_ie,61.165.189.*,79,79,2,trqRTuMvjTN7X9KbuKz,a3432432cd3d4fc26c32ac4b22f4aa1,null,1074451248,728,90,0,0,148,7184c9560e68e977187e67e45a4f3198,238,166,0f951a030abdaedd733ee8d114ce2944,3427,null
0,0,18,ce74264a489d3ced7bf3b56c59d5d847,1,u_VhkRL3ujDeuPjfb,windows_ie,122.193.10.*,80,92,3,DDTSQuf0MTTNaqKIvMpENpn,57f1712646e702b9fbb121b9edf64c90,null,Astro_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,null
1,0,18,6677dabaf4228d25577e9240a6cad2cc,1,u_VhkRL5mPPQMdadk,windows_ie,123.68.167.*,201,202,1,5OC-q5uvgN171m58uG,b0ce84045072a2316081ec5c12bd7982,null,mm_10024662_3445902_11178374,336,280,2,1,0,4400bf8dea968a0068824792fd336c4c,227,18,b2e35064f3549d447edbbdfb1f707c8c,3427,null
0,0,0,840565bc623e45a76e5cc32647131243,1,u_VhkRZApALHMLQfC,windows_ie,61.54.245.*,164,169,1,trqRTJkrXTq8wTK4wJB,6b12129fff7017ced9de3754b48cc933,null,mm_12990852_3067164_10344354,336,280,2,1,0,13606a7c541dcd9ca1948875a760bb31,227,107,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,2,10,0ef9bf0261564848029dc9437b3f3609,1,u_VhkyO5uCLqMZGh2,windows_ie,110.245.233.*,3,11,2,trqRTvjyGQk7gspy,da646b6a968b4ab5695933748c884489,null,2052287597,200,200,1,0,5,5c4e0bb0db45e2d1b3a14f817196ebd6,238,49,d29e59bf0f7f8243858b8183f14d4412,3358,null
1,4,13,2d126e59276eb76ab4b08f836c2cfbb0,1,u_Vh5_P65TLlMOgB2,windows_ie,175.175.204.*,40,44,3,5F1RQS9rg5scFsf,411b0b40039037f0892facbd91406689,null,News_F_Width1,1000,90,0,0,80,86c2543527c86a893d4d4f68810a0416,300,80,43f4a37f42a7c5e6219e2601b26c6976,3386,null
0,4,14,e940fae655f34e19b74689b5133dc41b,1,u_Vh5_PeL9DynfFsj,windows_ie,60.18.95.*,40,44,2,trqRTvdygTT71m9o,4b29ae104f9f3caa868598e1731403d7,null,2458824437,468,60,1,0,5,612599432d200b093719dd1f372f7a30,300,225,bebefa5efe83beee17a3d245e7c5085b,1458,null
