click,weekday,hour,bidid,logtype,userid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
1,4,17,019e5592f31ae81c2f1c44d4ce7120f0,1,u_ZYFD1p5GPTxNDVj,windows_ie,223.66.187.*,80,83,1,trqRTJjSQqC7gspy,6acc531cfd20f0132b3411ab9a01429e,null,mm_10011262_3096912_10334219,300,250,1,5,0,e1af08818a6cd6bbba118bb54a651961,238,212,a5d0bde104fea52ea466c77b37948424,3476,"100,061,003,110,059,000,000,000,000,000"
1,4,23,01afe60df9e4368de0a59f5b2045954f,1,u_VhpVCDqGOITZDfC,windows_ie,111.7.227.*,164,164,3,5F1RQS9rg5scFsf,e1d1831b7a298e59539b118710e7e49,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,"100,061,006,310,059,000,000,000,000,000,000,000,000,000,000"
1,5,22,020252c5ac06acc1331119d762783336,1,u_Vh5z131Z3QnyJhb,windows_ie,219.136.207.*,216,217,3,3FKElpuEMusyJqKbuKz,f006e6c2d3f2684c1f1f83792f57abae,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,"1,304,210,110"
0,2,3,020418524c0e900755d22e55532dfa53,1,u_VhkyZRn8PH5ZGCb,mac_safari,218.186.14.*,0,0,3,ersbQv1RdoTy1m58uG,369bbda97d5645199600c775d68fbf10,null,Sports_F_Rectangle,300,250,0,0,50,44966cc8da1ed40c95d59e863c8c75f0,300,50,43f4a37f42a7c5e6219e2601b26c6976,3386,"142,731,007,510,006,000,000,000,000,000,000,000,000,000,000"
1,3,22,02076207e852bb697857271b66840393,1,u_Vh5h1eTCD8uHabj,mac_safari,175.165.205.*,40,51,1,trqRTvuJMoTYFmaKlObWNxup,d4c54b4305293f4b13fc6acfee97ea35,null,mm_31645524_3231658_11018837,300,250,1,5,0,911b2d84826786018761e8c0b0a3a60c,227,187,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,2,11,0218402daf6a36cf54f3072fa8309310,1,u_VhkyODpiPT9UDfC,windows_ie,114.245.254.*,1,1,1,DFpETuxoGQdcFNKbuKz,d024d463669ea624f3e72e82433157e2,null,mm_10024662_3445902_11178345,336,280,2,1,0,ff5123fb9333ca095034c62fdaaf51aa,300,16,361e128affece850342293213691a043,3386,"1,000,610,048,100,830,000,000,000"
0,5,0,0295670f2a130d704bd3da273eebc123,1,u_Vh5zZApHPtTOjf2,windows_ie,218.24.151.*,40,42,1,trqRTuNyjqKIJgB4JKTI,42d62b41a37b1e39647ee372e18b76b5,null,mm_32538462_3424141_11252014,300,250,0,1,0,911b2d84826786018761e8c0b0a3a60c,227,103,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,1,14,02992a7cbdec83a3fb1c19a03b60994e,1,u_DAMEf18LvP_,windows_ie,121.16.43.*,3,12,4,805c68aa0b5d334e0c85312e19e1fd39,5524ebe129f90f1a671f4342153a12cc,null,9.22337E+18,300,250,SecondView,Na,30,10722,294,31,null,2821,null
1,4,15,02b8869a03b19876d6d7199647dfd7ff,1,u_Vh5_Pu2IOtmVFh2,mac_safari,112.123.95.*,106,109,1,trqRTu1JX9q7aOMY5Spr-P,5949fd18daea4db13cac355ff951d92,null,mm_29939982_2608469_9578910,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,94,361e128affece850342293213691a043,3386,null
0,6,23,02ce4246d0cacdf4bf0be075d93c6c9e,1,u_VhLrORTiD4Rhebn,windows_ie,111.161.140.*,2,2,3,31xSTvprdN1RFt,6fe6207945ff7ef1ca77c670201840c0,null,Ent_F_Upright,300,250,0,0,50,44966cc8da1ed40c95d59e863c8c75f0,300,50,43f4a37f42a7c5e6219e2601b26c6976,3386,"1,304,210,031,100,060,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,3,13,02d74c7f43801ab3ae677bbdc4a9c886,1,u_DAODU1Bvtnr,android_safari,14.28.43.*,216,226,null,null,null,null,1,320,50,FirstView,Na,6,11908,277,26,null,2997,null
1,3,22,02dfbd68d25f50d368dd110202eceebf,1,u_Vh5h1eT7D992lWz,windows_ie,113.97.207.*,216,219,1,trqRTvpogqNUwMqA5SqfNX,e8df903a0a7a7de5b796608866f466b0,null,mm_13823115_2711372_13078474,950,90,0,1,0,cc9b344e950b4f8c2b96537174a343b7,227,89,d29e59bf0f7f8243858b8183f14d4412,3358,10684
1,2,17,02e0f8b75a68942b890c27e174494c43,1,u_DANHA65ZzWU,android_safari,122.227.8.*,94,101,null,null,null,null,1,320,50,FirstView,Na,6,11908,277,6,null,2997,null
0,0,16,02eda0d71c00bd5ed28d918f43d2ee41,1,u_Vh20C6pxDyksJVb,windows_chrome,121.207.5.*,124,129,3,31drTvprdN1RFt,7443e79ceacf25b58928821b06e8a89d,null,Edu_F_Width1,1000,90,0,0,50,0cd33fcb336655841d3e1441b915748d,254,52,c8758e8658b05bc3a88af7b37bdf0575,3476,"13,403,100,241,005,200,000,000,000,000,000,000"
0,2,16,0318e3a0a4e2bd448634112e4ec728e4,1,u_VhkyOeKL3HTUlQ2,windows_ie,218.201.100.*,146,148,1,51FNTudNBqsvjMmfvspENpn,8fe7c15a7e24f8319ecdd2082ef81f0,null,mm_10012236_2810451_9855498,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,55,361e128affece850342293213691a043,3386,"1,000,610,110"
0,6,16,033f57eb02361f854b3c2b5a2aa73bb9,1,u_VhTpL7mCOcKHMhj,windows_chrome,121.16.92.*,3,12,3,31xSTvprdN1RFt,c12729d1ae7f042f666589788fe051ab,null,Ent_F_Upright,300,250,0,0,50,e1af08818a6cd6bbba118bb54a651961,254,52,a5d0bde104fea52ea466c77b37948424,3476,"10,067,142,731,007,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,3,23,03771a76621897383e87b343811495fb,1,u_VhpCLwsn3QF2MIL,windows_chrome,139.226.40.*,79,79,3,31xSTvprdN1RFt,f9f7c829fb63ff5387bd3a98ae3bc579,null,ALLINONE_F_Width2,1000,90,0,0,50,a10c31a8ff5f42930b4c34035e523886,241,55,d29e59bf0f7f8243858b8183f14d4412,3358,"1,006,310,006"
0,0,22,0394e1376e2a13773e3dc51f1dd8ca5c,1,u_D7GJ9_Doxwt,windows_chrome,114.96.131.*,106,107,3,dd4270481b753dde29898e27c7c03920,68e3f2139c69189088738761b6ce760f,null,Ent_2nd_Width2,1000,90,Na,Na,20,10734,294,230,null,2821,"10,059,100,761,007,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,2,20,03d32edb7f5dbabe5839dfd44be43047,1,u_VhkyLxpTO9sPQQa,windows_ie,111.178.114.*,183,191,3,5F1RQS9rg5scFsf,81dd23d3d4d103c12ff4b527f7ede8d0,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,"10,075,100,631,127,800,000,000,000,000,000,000"
1,3,16,03d3995f00d68643ab7dedb2686df28c,1,u_DAOGCwF1uNa,android_safari,124.200.53.*,1,1,null,null,null,null,1,320,50,FirstView,Na,38,11908,277,38,null,2997,null
0,2,21,03dad07062548f83e0cf46fb67ba1c87,1,u_Vhky1n5n3Z29Q-E,windows_ie,218.67.211.*,2,2,3,3SCYZrn0Qo18XMB4JKTI,f58b0be3b24a6401677a172c194b470b,null,discuz_18316225_005,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,null
1,2,15,03f067ab411946707827eb5a94b2a03e,1,u_VhnSP3FrOt8flCc,windows_ie,120.38.223.*,124,131,1,trqRTvFRLpscFU,638e230ae72c802b239dd946a5b875d5,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,104,361e128affece850342293213691a043,3386,"1,386,610,111"
0,0,16,0434832b996cabd2bb7bc798b5a7b753,1,u_VhkRPxxyOqu6JVf,windows_ie,218.17.174.*,216,219,1,trqRTva9OZL7gspy,f79f6575991a9001bb1fbc92b80ee058,null,mm_10032880_3424173_11079150,300,250,1,1,0,00fccc64a1ee2809348509b7ac2a97a5,227,127,b2e35064f3549d447edbbdfb1f707c8c,3427,10063
1,3,21,04867ecee96d5def9cb816ed4101d94f,1,u_VhTA1A5ZOQc4DmC,windows_ie,60.220.109.*,15,19,3,3FF-e59aG5syJqKbuKz,2571e89f6cb21aaaad418c39438d930a,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,"10,063,100,831,386,600,000,000,000,000,000,000,000,000,000,000,000"
1,4,18,04b5f5688074dfa75c64985ae6644864,1,u_Vh5_L5f83H56ggc,windows_ie,123.138.76.*,333,334,2,trqRTuMvjTN7X9KbuKz,5686e46a9fb40271c89ea6dfea5c3364,null,2536830969,728,90,0,0,162,48f2e9ba15708c0146bda5e1dd653caa,300,162,bebefa5efe83beee17a3d245e7c5085b,1458,"1,127,810,111"
0,0,11,04c661824aaa762342e47ccb793bc562,1,u_VhT_1kdrOTLfQYj,windows_chrome,221.223.136.*,1,1,3,31xSTvprdN1RFt,47d63cb9aa310c4430e03126bb19adc1,null,Ent_F_Upright,300,250,0,0,50,44966cc8da1ed40c95d59e863c8c75f0,300,50,43f4a37f42a7c5e6219e2601b26c6976,3386,"1,005,711,092,100,060,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,2,9,04eaaaf78ff9775cbcc6b3c419a95c67,1,u_VhkyC5NiOQ1PQB2,windows_ie,218.56.97.*,146,149,3,31xSTvprdN1RFt,751b194d2c7e4e92c9fc4bac9c108019,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"11,278,100,631,000,600,000"
0,4,5,054a029aa8e5032483d75d833462cc91,1,u_DAP5038Yxjt,windows_ie,222.213.34.*,276,289,2,b9c1d73b5e6d70067a6f31e485745e7a,null,null,3567722847,300,250,FirstView,Na,5,12622,277,155,null,2261,null
1,5,18,0570b6a71a06e0a857715bbb62f0a70e,1,u_Vh5_Ou8y3UsHQZa,windows_ie,120.1.119.*,3,4,3,3FKElpuEMusyJqKbuKz,f006e6c2d3f2684c1f1f83792f57abae,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,70,43f4a37f42a7c5e6219e2601b26c6976,3386,"10,006,134,031,005,900,000"
0,1,22,059c74218cdbc79212cd551a46e04bd4,1,u_ZY521uTAPqzWBU,windows_ie,183.27.151.*,216,222,3,5F1RQS9rg5scFsf,a4932be1952c8848d62983c8040b4934,null,tips_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,160,43f4a37f42a7c5e6219e2601b26c6976,3386,10006
0,2,17,05fcd25efadb0da423c4ba2fd9328a36,1,u_Vh2SLpxx3cuUGVR,windows_ie,61.178.120.*,344,353,2,trqRTudoXNNSgsz4JKTI,55e5a97613570d24884f4112bf9e89ce,null,2344868851,300,250,2,0,5,e1af08818a6cd6bbba118bb54a651961,249,95,a5d0bde104fea52ea466c77b37948424,3476,"10,052,134,031,000,600,000"
1,0,19,060785644c3b0cdcbe3760beaabc12fe,1,u_DA29053uw~7,windows_ie,120.195.78.*,80,86,3,eb6cf22883534275b3c9b6af2307e28d,931f99d3094a4bdc29f5910aa7c43f3f,null,Game_F_Width1,1000,90,Na,Na,50,10734,294,160,null,2821,"1,005,710,063"
1,5,14,060a60e1de1d36a5debacf8b43da2dda,1,u_VhTKO7dSDlk9Bol,mac_other,101.126.150.*,0,0,1,trqRTvurjZL7gspy,9df3571b2ba04f4db4c78c1a4231d544,null,mm_10012196_2209563_9284411,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,143,361e128affece850342293213691a043,3386,"1,068,410,111"
0,6,17,06149fea781021b622591eef91b19f75,1,u_DAKGpV9Jawv,windows_chrome,113.118.27.*,216,219,3,79a8816bf916f6e761143c4f8a826fd,86ca860f39859fb2665350ecb1064a1,null,Finance_GGCX_F_width1,960,60,Na,Na,70,7334,294,293,null,2259,null
1,3,13,069175b3583f57efd825fbff211f500f,1,u_VhkE16qTO4kIFCa,android_safari,113.243.170.*,201,211,1,trqRTv1xg9uIkTKbuKz,b73d7a20dabdae29e6bf6485f1508176,null,mm_32882351_3400170_10947531,300,250,1,5,0,449a22cd91d9042eda3d3a1b89a22ea8,227,99,0f951a030abdaedd733ee8d114ce2944,3427,"13,866,130,421,005,200,000"
0,1,16,06b732385644531c39908b950a0830bb,1,u_VhdPPRqmOQNcjOC,windows_ie,116.209.231.*,183,196,2,3K9-txFyQ5scFYq_5SqW,d1adedc4d67873ccfc74b2d548dd897c,null,2161173835,300,250,0,0,24,e1af08818a6cd6bbba118bb54a651961,249,92,a5d0bde104fea52ea466c77b37948424,3476,"10,006,130,421,007,500,000,000,000,000,000,000,000,000,000,000,000"
0,5,12,06d65794bea372a80bf6bced5690f45f,1,u_VhLE1isxP9qsqVB,windows_chrome,115.237.48.*,94,100,3,3FKElpuEMusyJqKbuKz,7a835fa2e6cd3b9db9f24a10c91dbbd3,null,Fashion_F_Width1,1000,90,0,0,20,86c2543527c86a893d4d4f68810a0416,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,10006
0,0,18,071ebe52a5ac4a1b03128716312bc0a1,1,u_Vhnx1apaDUSoqWL,windows_ie,125.39.162.*,55,56,1,trqRTuNoGTlyDok4JKTI,7443e3188e20b7455c3565c3e68a04a0,null,mm_10848886_2920209_10269663,950,90,1,1,0,c938195f9e404b4f38c7e71bf50263e5,238,2,a3becb967c015e9acb5e72f22b100ef8,3476,"10,083,100,061,007,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
1,2,0,0740c8f99f2e8d864d51bebfa79b46ad,1,u_Vhkx1pMmO6nyD-B,mac_safari,112.96.131.*,216,217,1,null,null,null,mm_10027070_2459574_10817902,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,269,361e128affece850342293213691a043,3386,16661
1,5,14,07929e90de612b7e5fe862d5841db03a,1,u_Vh5zP3q6PQ2fB-f,windows_theworld,140.206.87.*,79,79,3,3FF-e59aG5syJqKbuKz,367b8ab6ad7305d58b3b25e2342e6d65,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"1,127,810,111"
0,0,19,07974ded3771375341154b4a7ffce395,1,u_D8FN8rDwxZm,windows_ie,14.221.171.*,216,233,4,708a76252ae18380f446a8ebb57a9ab8,57b70f56ef4d4d1c779ddbf426a66c6b,null,9.22337E+18,960,90,FirstView,Na,30,10717,294,31,null,2821,"16,751,100,751,008,300,000,000,000,000,000,000,000,000,000,000,000"
1,1,22,07ccd67b7638eef79778ead67d7050f5,1,u_Vhkx1D28PTM2DIa,windows_chrome,27.190.216.*,3,5,2,trqRTudvMqN7X9KbuKz,1734359f3b7424a7ea72f08b4967e730,null,1939446103,468,60,1,0,5,612599432d200b093719dd1f372f7a30,300,39,bebefa5efe83beee17a3d245e7c5085b,1458,"1,127,810,111"
1,5,10,081e08626d1827872c95f3a8e18415fb,1,u_VhT_LJz8PUuTwmR,windows_chrome,114.233.100.*,80,92,1,trqRTudJBquRFmusJFpRqxMzmw,ee70ad34bef39a84fd8fb40f61a4b309,null,mm_10035703_157106_11227366,336,280,1,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,215,bebefa5efe83beee17a3d245e7c5085b,1458,"10,063,112,781,387,400,000,000,000,000,000,000"
1,4,17,0831211a78d69d55c80c3c19797d5f6a,1,u_DAPHE536wB0,android_safari,120.201.131.*,40,49,null,6a3dc58cd20b3927e4acc31338962d27,80d9da5734788a63eec42d744d98b0aa,null,326077092,320,50,OtherView,Na,5,12782,277,171,null,2997,null
0,5,0,085fabee73bc27ac497aa4964b4fea3a,1,u_VhdL1AKwO6dLJBL,windows_ie,222.220.216.*,308,311,1,tMxXeuTEMxscFsf,cc63e98412b58e38233ad8565467c58f,null,mm_10009348_105569_11068862,160,600,1,1,0,cb7c76e7784031272e37af8e7e9b062c,300,33,bebefa5efe83beee17a3d245e7c5085b,1458,"10,031,100,831,304,200,000,000,000,000,000,000"
1,3,22,086db4404868f449ee6c36a5e6e3e7c0,1,u_VhTDOe28PtFhqIl,windows_firefox,183.63.121.*,216,217,1,trqRTvdNBQ5YFmah5SqfNX,22913493f74d547d485884ffdf6d14fd,null,mm_13941064_3459409_11249802,950,90,0,1,0,cc9b344e950b4f8c2b96537174a343b7,227,253,d29e59bf0f7f8243858b8183f14d4412,3358,"106,841,007,610,111"
1,3,4,0876730073f83d2012bd5ee34f57d0f2,1,u_Vh5hV6qAP9uPDGl,windows_firefox,24.90.48.*,0,0,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,54c6e2569e059cf336f7e7742b44c3ba,241,55,0f951a030abdaedd733ee8d114ce2944,3427,"100,831,340,310,006,000,000,000,000,000"
1,4,13,08c299cd210e9f684bf431c2b2b1063c,1,u_Vh20CDKbOoCyeBB,mac_safari,14.115.53.*,216,234,1,null,null,null,mm_10027070_118039_10008357,300,250,1,5,0,44966cc8da1ed40c95d59e863c8c75f0,300,232,361e128affece850342293213691a043,3386,"10,052,112,781,006,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
0,6,17,08dfe2aa94b176d2d0eb48c19523ef0b,1,u_Vhk7Py5DP8ksFsz,windows_ie,117.36.73.*,333,334,3,Dr1NTvprdN1RFt,8c15b7dbc1543d41a3e38a3f581d7ef3,null,Reading_F_Rectangle,300,250,0,0,31,44966cc8da1ed40c95d59e863c8c75f0,300,30,43f4a37f42a7c5e6219e2601b26c6976,3386,"100,061,007,710,111"
0,3,22,08e698b773b65b7432dd13b8bd254f89,1,u_Vh5h1ed7Ooc4jBc,windows_ie,221.1.75.*,146,153,3,31xSTvprdN1RFt,b65495242b3412994a489d6e63a87a53,null,ALLINONE_F_Width2,1000,90,0,0,50,a10c31a8ff5f42930b4c34035e523886,241,55,d29e59bf0f7f8243858b8183f14d4412,3358,10063
1,1,13,08f29733fa6c5974c1ddec56d60df044,1,u_VhpTPkKdD8MvjCc,windows_chrome,60.13.10.*,344,345,3,5F1RQS9rg5scFsf,b6d63361b27184dcf2030b229d0e83f0,null,ALLINONE_F_Width1,1000,90,0,0,70,0cd33fcb336655841d3e1441b915748d,254,73,c8758e8658b05bc3a88af7b37bdf0575,3476,"10,083,100,061,006,300,000,000,000,000,000,000"
1,0,19,091632591a86e67ba54725351a2f6236,1,u_VhkRLa5ZDUSOtWL,windows_ie,122.139.56.*,55,56,1,5F97t5E0BTK7XhNrUMpENpn,557779311ede5c0073e1e8e28e31b647,null,mm_10027070_118039_9659846,728,90,2,1,0,4b724cd63dfb905ebcd54e64572c646d,227,71,b2e35064f3549d447edbbdfb1f707c8c,3427,"100,631,386,610,111"
1,3,9,0942e488346a1a30cfe08f80425bc278,1,u_Vh5hC3MlP9udlCl,windows_ie,110.81.254.*,124,129,2,null,1094ee84b13d866cb43c94f9b986e1f5,null,463662836,728,90,2,0,39,b90c12ed2bd7950c6027bf9c6937c48a,300,218,361e128affece850342293213691a043,3386,null
0,5,0,09825bdcace01c6207771d6e6bea7e78,1,u_VhLx15CyOen4Goc,windows_ie,219.134.32.*,216,219,1,trqRTvFRLpscFU,4e423e74c64afb4961b002c66bdab9e9,null,mm_10027070_2459574_9659312,160,600,2,1,0,dba9860463419dcd6c1b0152dfe7314c,227,60,d29e59bf0f7f8243858b8183f14d4412,3358,"13,866,100,061,006,300,000"
1,6,22,098601b9df52b754bea9ba4f53d33f22,1,u_VhC0Z51vD4mPabB,windows_ie,124.161.106.*,276,277,2,trqRTvKbMNqfJ9KsU-,106e7fb361dc438b4e7b462a8b6d71df,null,2945029914,300,250,1,0,5,00fccc64a1ee2809348509b7ac2a97a5,238,234,b2e35064f3549d447edbbdfb1f707c8c,3427,"1,006,310,111"
1,5,15,09975683d3f0d655d869857ce7429b18,1,u_Vh5zPwa9P21Cjfc,android_safari,183.95.134.*,183,184,1,trqRTvpogNlyDok4JKTI,ebf042dbdae6e1f28f666125451f48f3,null,mm_10032051_2374052_9577342,950,90,2,1,0,cc9b344e950b4f8c2b96537174a343b7,227,236,d29e59bf0f7f8243858b8183f14d4412,3358,"1,006,310,684"
0,3,19,09a106fae0b1f90ac35ba734ab705f29,1,u_Vh1CL5x0L2dVjbE,windows_chrome,113.13.30.*,238,241,2,trqRTJz7OykI1m58uG,9c6e7dccb90cfc876358e55e28b441cb,null,1134031548,728,90,1,0,5,48f2e9ba15708c0146bda5e1dd653caa,300,30,bebefa5efe83beee17a3d245e7c5085b,1458,"10,024,138,661,006,300,000"
0,1,17,09c077ec9db63aaf93b57e5743a6fe70,1,u_VhkxPRFOOv28wmB,windows_ie,110.122.170.*,106,117,2,trqRTuMvjTN7X9KbuKz,89f3d9e316c37bb485a28ce599eaf055,null,1074451248,728,90,0,0,148,b90c12ed2bd7950c6027bf9c6937c48a,300,148,361e128affece850342293213691a043,3386,13800
0,0,23,09f1f511483d54a79c0762723dd741a5,1,u_VhT6P5l43ta4aOj,windows_ie,219.133.253.*,216,219,2,kAa-txp0BNc7gspy,eb2bd354ee7e8b5cea369b896f9cb999,null,805988411,728,90,2,0,4,b90c12ed2bd7950c6027bf9c6937c48a,300,21,361e128affece850342293213691a043,3386,"100,311,304,210,110"
1,0,18,0a210b96cd5f9180f68af771eb58b687,1,u_DAHDFZ39adN,windows_ie,27.225.46.*,344,355,1,9a2acabba41e00373f68053fd73e4d50,45dd6dd65416c2ecf36f61bae8dee231,null,mm_12712107_1718689_6742002,300,250,FirstView,Na,0,10722,294,201,null,2821,10006
0,3,3,0a888211aec772a3dc35b2024c17ef76,1,u_Vh5hZxmnPtNdDCE,windows_ie,198.98.104.*,0,0,3,3FKElpuEMusyJqKbuKz,2d8c27f43027de5049c6e3cc2656f87,null,Fashion_F_Width1,1000,90,0,0,20,86c2543527c86a893d4d4f68810a0416,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,"1,008,310,110"
1,2,14,0b181a7685a5f5dc86b634e99c2eb1b4,1,u_VhCSO3NU32KUBgC,windows_ie,61.53.236.*,164,178,3,31xSTvprdN1RFt,3bfc6cbf4b487e2c1f01a66f4ec002e6,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"112,781,003,110,111"
0,5,17,0b1a16c384fc1152f08ffd1f3ccdfe95,1,u_DAINaD8ya8X,windows_ie,1.193.228.*,164,167,2,d75b23ed7d2507114b2dda7ebf4dbd5,742b6d3e06b963a4db03efaa8d2045e9,null,2382422685,336,280,OtherView,Na,5,12623,277,135,null,2261,"1,000,610,110"
0,3,21,0b1ba409d4088d3d72ac72f0e910bb1e,1,u_Vh5h1pa8OZNHw-n,windows_ie,114.35.141.*,393,393,3,trqRTvFoQQpIw9KbuKz,39e2699b361ed3f23e4695817658e90f,null,discuz_18787367_001,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,"100,631,000,610,110"
