click,weekday,hour,bidid,logtype,userid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
0,0,12,794bdf34f38967294d95021c16d94840,1,u_VhdAOkLrO4kyaBc,windows_ie,60.13.15.*,344,345,2,trqRTJ5ogZL7FmMs,6194c87d4f955688e5e341a5bde9ea92,null,1159235453,300,250,1,0,5,d881a6c788e76c2c27ed1ef04f119544,238,151,d29e59bf0f7f8243858b8183f14d4412,3358,"10063,14273,13776,10110"
1,4,12,43cf287f8230b34a43cb178577e78bcf,1,u_Vh1iCn1-OtMPDf2,windows_ie,60.3.46.*,3,5,3,DD1SqS9rg5scFsf,b41129817d97077da63ab7c0eb07b849,null,ALLINONE_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,"10031,13042,10006,10063,10059,10110"
1,3,17,0ea3c477eadc1400e235512954600c6e,1,u_VhC01a5GPcuT3-n,android_safari,59.35.9.*,216,221,1,trqRTuumOeBs1m58uG,4b319d293fcc94cdcd033d4e07973ea5,null,mm_31538422_3392348_11155890,300,250,0,5,0,449a22cd91d9042eda3d3a1b89a22ea8,227,127,0f951a030abdaedd733ee8d114ce2944,3427,"13042,10110"
0,4,19,37732a84a76ef99a8814744e55930dae,1,u_Vh5_Lwn9P9fhDYb,windows_chrome,115.221.151.*,94,97,3,5F1RQS9rg5scFsf,385e05e834ad9738efb8a25cbfeba24a,null,tips_F_Width1,1000,90,0,0,70,c46090c887c257b61ab1fa11baee91d8,241,77,0f951a030abdaedd733ee8d114ce2944,3427,null
0,4,14,d934446f1d4c578f29545c830008e1ef,1,u_VhdnVRTmLqBs3OC,windows_chrome,119.4.208.*,276,277,2,trqRTum-dq1h1m54,f85cba862973d17cf8251e14581ffe90,null,2473887518,250,250,2,0,5,7097e4210dea4d69f07f0f5e4343529c,300,47,361e128affece850342293213691a043,3386,"13866,10006,10110"
0,3,15,7a03db587c3f1a8c38a40a2d4995335f,1,u_DANCAS2FybU,android_safari,175.42.59.*,124,125,null,null,null,null,1,320,50,FirstView,Na,6,11908,277,9,null,2997,null
1,2,10,ce83ef44b371f530cdb28e671a21c04a,1,u_VhKiOepk3tbfQfC,windows_chrome,59.66.56.*,1,1,3,5F1RQS9rg5scFsf,9a2c5b009668fa732cd52101704c9d69,null,tips_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,160,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,11278,10111"
0,5,16,d6ab500b2d3c8b4fc8005bdd95233a10,1,u_Vhd1P5FVP4FLwYz,windows_chrome,14.212.13.*,216,222,2,trqRTuMvjTN7X9KbuKz,1f450e5b9c6387fc18273139be095ebd,null,1074451248,728,90,0,0,148,48f2e9ba15708c0146bda5e1dd653caa,300,148,bebefa5efe83beee17a3d245e7c5085b,1458,"10024,10063"
0,3,17,a4348349e6167b05fb4f9033101ef01a,1,u_DAOHC0D0wMp,android_safari,116.116.164.*,27,32,null,null,null,null,1,320,50,FirstView,Na,8,11908,277,16,null,2997,null
0,1,19,e0ea0c3e49dac221d311780e1ae94f9d,1,u_VhkEOxMeDq2h3Gk,windows_ie,183.66.58.*,275,275,1,DFpETJn8Penx1m54,ace6ef2be35b81373078293791120517,null,mm_10941301_943789_11236963,728,90,0,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,91,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,13403"
1,4,0,b1b1057e341a3a825821a419aa51f7e7,1,u_Vh5_ZApd3ldLtGE,mac_safari,211.103.89.*,2,2,1,trqRTvFoMNF_wMpzUMpENpn,8ed10f6c324e3e68a8f7a20d0e7e5382,null,mm_20487286_2515318_9489577,950,90,0,1,0,cc9b344e950b4f8c2b96537174a343b7,227,132,d29e59bf0f7f8243858b8183f14d4412,3358,null
0,1,12,5c6b918b7c984ace09cb0022aee3a8f2,1,u_DALACZEBxtg,windows_ie,183.62.10.*,216,217,1,3e78232940cae121f4d5b39e61e133b,f508d47c1d49662220f1305d3a35c34a,null,mm_12761813_2348728_9081202,300,250,Na,Na,0,7323,294,281,null,2259,null
0,4,2,f80bab0793d89f632c158dd09c986d7d,1,u_Vh5_ZJlyPUuZ3Gn,windows_ie,221.233.244.*,183,397,3,5F1RQS9rg5scFsf,4f99838b01d1062c3e40db7d8948ddc5,null,News_F_Width1,1000,90,0,0,80,a10c31a8ff5f42930b4c34035e523886,241,88,d29e59bf0f7f8243858b8183f14d4412,3358,10006
0,4,13,476b4f5d8816605025ed75f98ea1ce4a,1,u_Vh1dOJqSPU1Pt-a,windows_ie,171.217.169.*,276,277,1,trqRTJkrBoq7JsNr5SqfNX,d1581500ce1373f85404e2a1f5282d2b,null,mm_34022157_3445226_11175096,336,280,2,1,0,f49541b4e0999d0c934ee3eea142a60e,227,54,0f951a030abdaedd733ee8d114ce2944,3427,"13800,10052,10024,10031,10083,10006,14273,10110"
1,2,18,2a49e6f1057afc5c6277448dfea8e5d2,1,u_Vh2RCDF136NvGdj,windows_chrome,223.67.164.*,80,89,3,3FKElpuEMusyJqKbuKz,7d197c8cd7f3dd64a46088b140a456c2,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,"10083,10057,11278,10063,10077,10006,10111"
0,2,15,f50446a1fe19b649a00a94d7927b94e2,1,u_VhkyPvz7DluHDQk,windows_chrome,113.231.86.*,40,52,3,3FKElpuEMusyJqKbuKz,e77a98122dc6a519db8ae95222cae24c,null,Fashion_F_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063
1,0,20,331c900573eb496033a5e2927ebdb163,1,u_VhpZLi1qDl5oaCj,windows_chrome,222.142.155.*,164,177,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,e049ebe262e20bed5f9b975208db375b,254,52,d4fc4aa65f6670f7fea6862f27084fbc,3476,"13403,13042,10063,10006,14273,10031,10052,10110"
0,2,21,4f090194f4613d3350122c0379c58025,1,u_VhKzCDdaOU2IGfB,windows_ie,218.89.63.*,276,290,3,3FF-e59aG5syJqKbuKz,1fd62015e1b2db25a9c63a8dfccde48b,null,ALLINONE_F_Width1,1000,90,0,0,70,86c2543527c86a893d4d4f68810a0416,300,70,43f4a37f42a7c5e6219e2601b26c6976,3386,"10052,13866,10024,10063,10006,10111"
0,6,16,ab205fb44d29c0009e5440627497df66,1,u_VhCRLD1iOlqTlbb,windows_ie,122.94.253.*,80,81,2,DFpETuxoGQdcFNKbuKz,7e942d1a8a39ce996d2bcf3529d25b4a,null,4017603800,336,280,2,0,5,f65c8bdb41e9015970bac52baa813239,249,23,9be83422522025c09a44593ecd1af8ca,3476,"10075,10076,10063,10006,10110"
0,3,16,a8d2417e4f724a2566a74b3ace37c91e,1,u_VhTPPwxLP4FUtfn,windows_ie,182.120.192.*,164,175,3,31xSTvprdN1RFt,7f4fa0d10f558c4030decdc1db7f8675,null,ALLINONE_F_Width2,1000,90,0,0,50,86c2543527c86a893d4d4f68810a0416,300,50,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,10063,10111"
0,1,10,ed2fad82439e05aa1825e7089f9f1e38,1,u_VhTV13FNOHKdkQc,windows_chrome,182.112.24.*,164,166,3,5F1RQS9rg5scFsf,49437eb6aca4b732c9f3e7cc6087d990,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10024,10057,10063"
0,5,13,b389ae9124c74c3646847935a463f18a,1,u_D8JCTd8AHbi,windows_ie,10.237.95.*,0,0,1,ffaa64dfd1839ba68abfb897e359261b,892ae4628699fb3a44845eefe66d2f0b,null,mm_12990852_3067164_10274414,300,250,SecondView,Na,0,12622,294,289,null,2261,"10077,10129,10024,13866,10111,10120,11512,10145,10114,10063"
0,2,23,d393bbf96e6910b289160c587727a951,1,u_Vhky1JnRLqMZ3-R,windows_chrome,182.33.31.*,146,154,1,eA1XTupSMZq81YT9UDaWvpdh,8bb65e4722e3d10bcb59ccba682b1ff1,null,mm_15191080_2147689_9068851,300,250,0,1,0,44966cc8da1ed40c95d59e863c8c75f0,300,216,361e128affece850342293213691a043,3386,null
0,4,0,900f622f7542b8edf0b110a5c1a49241,1,u_DAP0j0ELyTf,windows_ie,222.75.232.*,368,371,2,13625cb070ffb306b425cd803c4b7ab4,16a0aadfa7da60344ea8b7a9953e2116,null,1624756681,300,250,OtherView,Na,177,12622,277,177,null,2261,null
0,1,16,2171c1a9cba72e71eaaa4dbed21ffbed,1,u_VhkxPy1dOob83mc,windows_ie,118.186.5.*,1,1,2,eKMbGpf0G99f1m54,624b9df28b550ede063900164607ee9e,null,2979862373,300,250,0,0,24,44966cc8da1ed40c95d59e863c8c75f0,300,24,361e128affece850342293213691a043,3386,null
0,4,23,14fad17394c95316e3836ec38bea9aab,1,u_Vhzr1i2IOlbhQWn,windows_ie,101.126.241.*,0,0,1,trqRTvFoMNmIFY5SaMpENpn,a259b522bb43c0d205e2cf249a421aa0,null,mm_10029307_121417_10790029,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,55,bebefa5efe83beee17a3d245e7c5085b,1458,"10075,13776,10079,10076,10059,10063,10048,10006,10110"
0,1,13,d612c8105368d80af00193a3227408e4,1,u_D87MuX7my53,windows_ie,221.4.142.*,216,233,3,3043163ba84753b4b51dd3290caeae67,44a47c601b903c1f15ee70f48a1566ac,null,tips_F_Width1,1000,90,Na,Na,70,7336,294,70,null,2259,"10059,11576,10102,10024,10006,10111,13403,10115,10063"
0,2,3,d5e3d6ab887be1c49133ba29f0e941dd,1,u_VhkrOkzyPU8WjGc,windows_ie,14.18.25.*,216,216,3,ersbQv1RdoTy1m58uG,70a7edf3fbfc667495faf8d0e37c47ee,null,Sports_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,"10083,13403,10024,10057,10006,10063,10110"
1,2,15,37bdcc5db1f6e4c0ea8af0def3cc726b,1,u_Vhpn1D1ALT2hFdk,windows_chrome,119.4.57.*,276,277,2,null,fc172f7e8e08960206f0b58414eb63d,null,2306927343,300,250,2,0,5,e1af08818a6cd6bbba118bb54a651961,249,135,a5d0bde104fea52ea466c77b37948424,3476,"10006,10684,13866,14273,10057,10077,13403,10024,10063,13042,10110"
0,1,14,59b051c2cdeb1d38af4254d8bf1d35d0,1,u_Vh2xP7ma3TByadE,windows_chrome,113.143.18.*,333,336,3,31xSTvprdN1RFt,d2810c1a6abdfc2311f9a68cdaee5c49,null,Ent_F_bottom_Width,1000,90,0,0,20,0cd33fcb336655841d3e1441b915748d,254,21,c8758e8658b05bc3a88af7b37bdf0575,3476,"10076,10024,10006,10075,10079,10063,10110"
0,5,15,e79e1c966a990aa44f9aa2ac896ef70d,1,u_VhCELJn9Leasjo2,windows_chrome,221.176.173.*,164,177,2,trqRTuN-XIuc1mKYUV,b9b27f86cd5409b505b66e27470765af,null,4081718999,728,90,2,0,5,80446133fda50388678789e3ebd9fdb1,238,41,d29e59bf0f7f8243858b8183f14d4412,3358,"13866,10063,10111"
0,2,18,98e8329bbaa0afcf2644cee3ed4a5ca0,1,u_VhkyL3SVD8jWjsL,windows_ie,120.203.137.*,134,142,3,5F1RQS9rg5scFsf,72b7b14d25bb75b41d9617e462488714,null,News_F_Width1,1000,90,0,0,80,86c2543527c86a893d4d4f68810a0416,300,80,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,10063"
0,5,12,7057c6a81dcb0a50881f935f1651d345,1,u_Vh2RO5NEPvFHMfE,windows_chrome,125.65.72.*,276,282,3,3KFal19xGq1m1YdI5SqfNX,bebc679ee21e546b7f531848cc507ba4,null,Digital_F_Width1,1000,90,0,0,31,a10c31a8ff5f42930b4c34035e523886,241,33,d29e59bf0f7f8243858b8183f14d4412,3358,"10083,13496,10063,10006,10052,10024,14273,13403,10059,10031,10093,10110"
0,3,22,034ef2bce29665a60c12f5b2fdf18290,1,u_VhT_Ckj83Q5UJGC,windows_ie,183.67.181.*,275,275,3,5F1RQS9rg5scFsf,85d8b91a0e74e523447969df5223f15e,null,News_F_Width1,1000,90,0,0,80,86c2543527c86a893d4d4f68810a0416,300,80,43f4a37f42a7c5e6219e2601b26c6976,3386,"10006,10063,13800,10110"
0,5,20,5e2769503f98f2dd3dff9b10a50b89c1,1,u_VhdDOul43t5dqo2,windows_ie,120.85.111.*,216,217,2,null,5185500fa9d388d122081cb03a1f1f97,null,2136867966,160,600,2,0,5,cb7c76e7784031272e37af8e7e9b062c,300,161,bebefa5efe83beee17a3d245e7c5085b,1458,"10057,10111"
1,4,22,8680dd6816195e271ab62ffe80c58151,1,u_DAPMq33Iwac,android_safari,113.106.102.*,216,220,null,bdf39962b4d99f71edf06b24d3bff2c5,af45509f3c2d89f2677b6016e0cf46d1,null,3761513203,320,50,OtherView,Na,5,12987,277,143,null,2997,null
0,5,12,277202a28bbd9ea5ca44b146cb9267b1,1,u_Vh5zOrdiOeM6gok,windows_ie,211.157.146.*,1,1,1,5OC-q5uvgN171m58uG,6ebe93114d75052bf7214a315aafe6ad,null,mm_10024662_3445902_11178374,336,280,2,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,51,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10110"
0,5,12,d277570380fa7b1ca9e0291421c31ab0,1,u_DAJAwp2TvWA,windows_chrome,119.34.180.*,216,217,1,20fc675468712705dbf5d3eda94126da,a1e2e26331f31d986e11a34fb564e463,null,mm_10982364_973726_8930541,300,250,FourthView,Na,0,7323,294,10,null,2259,null
0,0,12,bba88772898b77845b754d280d4c9c9d,1,u_VhT31iuwLl1OkVC,windows_ie,218.91.211.*,80,86,3,3FF-e59aG5syJqKbuKz,879c309d469a262d64ff7a5e28d8530a,null,stock_Width3,1000,90,0,0,31,0cd33fcb336655841d3e1441b915748d,254,31,c8758e8658b05bc3a88af7b37bdf0575,3476,"10006,13403,10067,10052,14273,10059,10083,10031,10063,10110"
0,2,15,67e632e4705d281889cc97cf75600b99,1,u_VhkyPwT1PUFTDYC,windows_ie,115.60.88.*,164,165,3,5F1RQS9rg5scFsf,99cd374dfd8c0d1841fa23fab18c07c6,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006
0,6,17,42b50873a3d5b9d1a6ada7a18c4c1757,1,u_DAKEb20NuQv,windows_ie,14.211.89.*,216,222,2,ea8604141c4fd81dbf43f13b9569d38a,null,null,2379093424,300,250,OtherView,Na,5,7323,277,6,null,2259,null
0,2,3,6d0217478247fd50d58b9cb6f3015f2f,1,u_VhkyZvlrP8pvlI2,windows_ie,219.128.255.*,216,222,3,3K1oqrl4dN17gMNWcdpENpn,f227e0075730a8bd23649c7edf670e77,null,discuz_18316225_005,728,90,0,0,20,b90c12ed2bd7950c6027bf9c6937c48a,300,20,43f4a37f42a7c5e6219e2601b26c6976,3386,"10063,10057,10093,13866,10006,13403,10110"
0,0,14,fa3387a38a4f649711da80f6bf589f1e,1,u_VhTpC5aRD8ByJCl,windows_chrome,175.148.160.*,40,51,3,DS9ol5C0gQ27gspy,1556a4f2857bb76243c633780add8890,null,Comic_F_Upright,300,250,0,0,10,44966cc8da1ed40c95d59e863c8c75f0,300,10,43f4a37f42a7c5e6219e2601b26c6976,3386,"10063,10057"
0,6,13,d4f26b2424aa64234b23b8f4131655a5,1,u_Vhk7Pid2P8jfQML,windows_ie,60.163.58.*,94,98,1,trqRTJnrjQL7gsk,657fca7ecf05e260b69d938df80869a8,null,mm_10206547_3046570_10297787,336,280,0,1,0,77819d3e0b3467fe5c7b16d68ad923a1,300,101,bebefa5efe83beee17a3d245e7c5085b,1458,"10006,10110"
1,3,22,118cfe0500eeae7f90db654478bcf9e1,1,u_ZY5OLy1iPTb4kH,mac_safari,121.235.240.*,80,82,1,5F97t5E0BTK7XhNrUMpENpn,8f5d89cf96604f74941b1142fd336fdd,null,mm_10027070_118039_10008357,300,250,1,1,0,911b2d84826786018761e8c0b0a3a60c,227,86,d29e59bf0f7f8243858b8183f14d4412,3358,"10024,10076,10052,10063,13403,13866,10075,14273,10083,10059,10684,10031,10006,10111"
0,0,19,5f8b8d48d7e24e265638b8ab94df60a4,1,u_ZYFPPpNtLTFolWf,windows_ie,61.128.207.*,275,275,2,31drTvduQ9uYFmC4JKTI,ae1953205c5641cd245c10699f68ccca,null,3908147522,468,60,1,0,5,2f88fc9cf0141b5bbaf251cab07f4ce7,300,28,361e128affece850342293213691a043,3386,"10031,10006,10083,10063,10110"
1,1,15,6dd2b043cdb20783bbb54cece99a3a13,1,u_Vhk7PydN36N_tV8,windows_chrome,110.251.245.*,3,13,1,null,null,null,mm_10027070_118039_9659846,728,90,2,1,0,48f2e9ba15708c0146bda5e1dd653caa,300,123,bebefa5efe83beee17a3d245e7c5085b,1458,"11278,13866,10111"
0,6,19,70a5483538b11098d48c615c251749a3,1,u_Vhk7LJM5OoFZqZC,windows_chrome,110.187.137.*,276,291,3,31xSTvprdN1RFt,15ee739aa2baae4b07e37bba17e50389,null,Ent_F_Upright,300,250,0,0,50,00fccc64a1ee2809348509b7ac2a97a5,241,55,b2e35064f3549d447edbbdfb1f707c8c,3427,10063
